return_id,order_id,return_date,return_reason,return_category,refund_amount,return_status,condition_after_return
R001691,O012171,2026-01-14,Wrong Size,Customer Preference,1334.63,Approved,Damaged
R001692,O012177,2026-01-28,Damaged Product,Product Issue,1801.73,Approved,Damaged
R001693,O012208,2025-10-10,Missing Accessories,Product Issue,270.02,Approved,Damaged
R001694,O012211,2026-04-09,Late Delivery,Customer Preference,890.24,Approved,Damaged
R001695,O012213,2025-09-20,Late Delivery,Customer Preference,872.37,Approved,Damaged
R001696,O012216,2025-12-15,Missing Accessories,Product Issue,644.56,Approved,Opened
R001697,O012220,2025-11-06,Product Quality Issue,Product Issue,974.12,Approved,Damaged
R001698,O012221,2026-07-24,Not as Expected,Customer Preference,987.78,Approved,Damaged
R001699,O012229,2025-09-21,Missing Accessories,Product Issue,612.45,Approved,Opened
R001700,O012234,2026-02-03,Wrong Size,Customer Preference,609.21,Approved,Opened
R001701,O012236,2026-04-12,Wrong Product,Product Issue,1083.41,Approved,Damaged
R001702,O012238,2025-10-23,Changed Mind,Customer Preference,4004.51,Approved,Damaged
R001703,O012241,2026-04-03,Changed Mind,Customer Preference,1126.78,Rejected,Damaged
R001704,O012263,2026-06-27,Product Quality Issue,Product Issue,2240.07,Approved,Opened
R001705,O012265,2026-08-13,Not as Expected,Customer Preference,225.4,Approved,Good
R001706,O012281,2026-01-24,Not as Expected,Customer Preference,2036.62,Approved,Opened
R001707,O012286,2025-08-31,Wrong Product,Product Issue,878.55,Approved,Opened
R001708,O012298,2026-01-22,Product Quality Issue,Product Issue,3419.02,Approved,Good
R001709,O012308,2026-06-18,Damaged Product,Product Issue,1020.38,Approved,Opened
R001710,O012310,2025-11-28,Product Quality Issue,Product Issue,4408.88,Approved,Good
R001711,O012312,2025-09-12,Missing Accessories,Product Issue,1556.21,Rejected,Good
R001712,O012318,2025-12-03,Wrong Size,Customer Preference,636.76,Rejected,Good
R001713,O012321,2025-11-30,Wrong Product,Product Issue,1160.14,Approved,Damaged
R001714,O012328,2026-01-04,Not as Expected,Customer Preference,938.01,Approved,Damaged
R001715,O012341,2026-07-01,Late Delivery,Customer Preference,417.11,Approved,Good
R001716,O012359,2026-02-21,Changed Mind,Customer Preference,1906.91,Approved,Opened
R001717,O012369,2026-02-15,Not as Expected,Customer Preference,959.06,Approved,Damaged
R001718,O012371,2026-08-14,Late Delivery,Customer Preference,518.04,Approved,Good
R001719,O012377,2026-05-16,Changed Mind,Customer Preference,484.49,Approved,Good
R001720,O012391,2026-06-05,Late Delivery,Customer Preference,1877.44,Rejected,Damaged
R001721,O012396,2026-07-15,Wrong Size,Customer Preference,1369.81,Approved,Good
R001722,O012402,2025-12-13,Wrong Size,Customer Preference,429.29,Approved,Damaged
R001723,O012403,2026-07-30,Wrong Product,Product Issue,1942.19,Rejected,Opened
R001724,O012406,2026-08-18,Wrong Size,Customer Preference,1143.15,Approved,Damaged
R001725,O012418,2025-12-06,Damaged Product,Product Issue,1428.58,Approved,Good
R001726,O012422,2025-09-15,Damaged Product,Product Issue,1436.02,Approved,Opened
R001727,O012430,2026-04-14,Wrong Product,Product Issue,1301.74,Approved,Good
R001728,O012437,2026-07-19,Damaged Product,Product Issue,363.39,Approved,Good
R001729,O012448,2026-01-05,Product Quality Issue,Product Issue,2623.55,Approved,Opened
R001730,O012458,2026-01-25,Product Quality Issue,Product Issue,934.28,Approved,Damaged
R001731,O012460,2025-10-01,Damaged Product,Product Issue,349.91,Approved,Damaged
R001732,O012489,2026-05-20,Not as Expected,Customer Preference,1617.11,Approved,Opened
R001733,O012494,2026-01-14,Late Delivery,Customer Preference,5070.45,Approved,Damaged
R001734,O012505,2025-09-22,Changed Mind,Customer Preference,1587.41,Approved,Opened
R001735,O012540,2026-05-22,Missing Accessories,Product Issue,1385.83,Approved,Opened
R001736,O012570,2025-09-06,Changed Mind,Customer Preference,326.05,Approved,Damaged
R001737,O012606,2026-05-23,Not as Expected,Customer Preference,1050.25,Approved,Good
R001738,O012615,2026-03-09,Wrong Product,Product Issue,3926.66,Approved,Opened
R001739,O012619,2026-05-03,Product Quality Issue,Product Issue,791.8,Approved,Good
R001740,O012633,2026-04-01,Product Quality Issue,Product Issue,391.99,Approved,Opened
R001741,O012634,2026-04-28,Wrong Size,Customer Preference,797.52,Approved,Good
R001742,O012642,2025-12-11,Wrong Product,Product Issue,537.98,Approved,Opened
R001743,O012648,2026-01-02,Missing Accessories,Product Issue,510.56,Approved,Damaged
R001744,O012658,2025-10-11,Wrong Product,Product Issue,2430.33,Approved,Opened
R001745,O012665,2025-12-28,Wrong Product,Product Issue,1775.32,Approved,Opened
R001746,O012675,2025-08-29,Product Quality Issue,Product Issue,1581.83,Approved,Damaged
R001747,O012678,2026-06-02,Missing Accessories,Product Issue,581.61,Approved,Good
R001748,O012681,2026-04-18,Changed Mind,Customer Preference,1381.2,Rejected,Good
R001749,O012684,2025-11-02,Product Quality Issue,Product Issue,413.62,Approved,Opened
R001750,O012686,2025-09-14,Not as Expected,Customer Preference,594.98,Approved,Good
R001751,O012699,2025-11-02,Missing Accessories,Product Issue,546.23,Approved,Opened
R001752,O012716,2026-04-24,Damaged Product,Product Issue,8059.53,Approved,Good
R001753,O012729,2025-08-20,Changed Mind,Customer Preference,1247.7,Approved,Opened
R001754,O012741,2026-03-23,Damaged Product,Product Issue,1314.65,Approved,Good
R001755,O012760,2025-11-26,Not as Expected,Customer Preference,161.27,Approved,Damaged
R001756,O012761,2026-08-02,Not as Expected,Customer Preference,858.26,Approved,Good
R001757,O012763,2026-05-05,Damaged Product,Product Issue,615.3,Approved,Opened
R001758,O012765,2025-10-29,Not as Expected,Customer Preference,1182.94,Approved,Opened
R001759,O012777,2025-11-12,Product Quality Issue,Product Issue,6539.4,Approved,Damaged
R001760,O012785,2025-10-16,Missing Accessories,Product Issue,4146.32,Approved,Opened
R001761,O012795,2025-12-07,Not as Expected,Customer Preference,476.12,Approved,Opened
R001762,O012806,2026-07-02,Changed Mind,Customer Preference,2075.02,Approved,Opened
R001763,O012810,2026-05-01,Wrong Size,Customer Preference,1933.0,Approved,Opened
R001764,O012811,2026-07-04,Late Delivery,Customer Preference,888.86,Approved,Damaged
R001765,O012814,2025-11-11,Product Quality Issue,Product Issue,822.49,Approved,Damaged
R001766,O012818,2026-08-09,Damaged Product,Product Issue,2015.08,Approved,Opened
R001767,O012847,2026-03-25,Damaged Product,Product Issue,1533.65,Approved,Good
R001768,O012849,2025-09-21,Wrong Product,Product Issue,563.83,Approved,Good
R001769,O012850,2026-05-07,Missing Accessories,Product Issue,352.17,Rejected,Opened
R001770,O012878,2026-01-08,Not as Expected,Customer Preference,1103.35,Approved,Damaged
R001771,O012883,2025-12-24,Wrong Size,Customer Preference,2443.87,Approved,Opened
R001772,O012885,2026-02-07,Product Quality Issue,Product Issue,2285.94,Approved,Damaged
R001773,O012889,2026-07-23,Changed Mind,Customer Preference,1615.23,Approved,Damaged
R001774,O012896,2026-07-06,Product Quality Issue,Product Issue,1994.82,Approved,Good
R001775,O012898,2026-08-21,Changed Mind,Customer Preference,1838.46,Approved,Opened
R001776,O012901,2026-04-27,Late Delivery,Customer Preference,2633.3,Approved,Damaged
R001777,O012902,2026-03-10,Damaged Product,Product Issue,320.82,Approved,Damaged
R001778,O012908,2026-06-04,Missing Accessories,Product Issue,3091.69,Approved,Good
R001779,O012929,2025-12-12,Late Delivery,Customer Preference,2234.15,Approved,Opened
R001780,O012935,2026-06-23,Damaged Product,Product Issue,1260.87,Approved,Good
R001781,O012944,2026-01-07,Late Delivery,Customer Preference,2097.7,Approved,Good
R001782,O012953,2025-11-17,Changed Mind,Customer Preference,2162.34,Approved,Opened
R001783,O012956,2026-02-17,Missing Accessories,Product Issue,246.83,Approved,Good
R001784,O012962,2026-07-06,Not as Expected,Customer Preference,1423.32,Approved,Opened
R001785,O012965,2025-09-30,Changed Mind,Customer Preference,2037.02,Approved,Good
R001786,O012973,2026-04-27,Wrong Size,Customer Preference,200.84,Approved,Opened
R001787,O012977,2025-11-12,Not as Expected,Customer Preference,890.51,Approved,Good
R001788,O012987,2026-03-24,Changed Mind,Customer Preference,1929.35,Approved,Damaged
R001789,O012995,2025-12-06,Damaged Product,Product Issue,700.52,Approved,Damaged
R001790,O012996,2026-03-03,Missing Accessories ,Product Issue,586.07,Approved,Good
R001791,O013010,2026-02-04,Late Delivery,Customer Preference,405.8,Approved,Good
R001792,O013019,2026-05-11,Changed Mind,Customer Preference,259.35,Approved,Good
R001793,O013020,2026-04-10,Product Quality Issue,Product Issue,988.85,Approved,Opened
R001794,O013037,2026-07-17,Damaged Product,Product Issue,858.19,Approved,Good
R001795,O013039,2025-11-12,Not as Expected,Customer Preference,4250.05,Approved,Opened
R001796,O013044,2026-08-16,Not as Expected,Customer Preference,875.93,Approved,Good
R001797,O013062,2026-07-22,Not as Expected,Customer Preference,551.51,Approved,Damaged
R001798,O013088,2026-06-09,Missing Accessories,Product Issue,919.84,Approved,Opened
R001799,O013092,2026-05-23,Changed Mind,Customer Preference,3552.94,Approved,Damaged
R001800,O013095,2026-07-29,Late Delivery,Customer Preference,1609.72,Approved,Damaged
R001801,O013101,2025-12-20,Product Quality Issue,Product Issue,4081.84,Approved,Damaged
R001802,O013109,2026-08-12,Wrong Product,Product Issue,553.1,Approved,Good
R001803,O013111,2026-07-16,Product Quality Issue,Product Issue,1492.38,Approved,Good
R001804,O013122,2026-02-13,Wrong Product ,Product Issue,1065.69,Approved,Damaged
R001805,O013127,2025-11-13,Missing Accessories,Product Issue,1486.12,Approved,Opened
R001806,O013132,2026-01-23,Damaged Product,Product Issue,1791.87,Approved,Opened
R001807,O013134,2026-05-19,Changed Mind,Customer Preference,430.77,Approved,Good
R001808,O013136,2025-12-07,Wrong Product,Product Issue,937.04,Rejected,Good
R001809,O013145,2026-02-14,Late Delivery,Customer Preference,3375.74,Approved,Damaged
R001810,O013147,2026-01-01,Product Quality Issue,Product Issue,533.04,Approved,Damaged
R001811,O013156,2026-01-01,Wrong Product,Product Issue,599.11,Approved,Good
R001812,O013178,2026-05-11,Damaged Product,Product Issue,2673.27,Approved,Opened
R001813,O013187,2026-05-02,Late Delivery,Customer Preference,1105.69,Approved,Damaged
R001814,O013188,2025-10-06,Late Delivery,Customer Preference,813.48,Approved,Damaged
R001815,O013192,2025-08-25,Missing Accessories,Product Issue,539.77,Approved,Damaged
R001816,O013201,2026-01-29,Wrong Size,Customer Preference,1365.59,Approved,Good
R001817,O013205,2026-04-04,Not as Expected,Customer Preference,4420.55,Approved,Opened
R001818,O013209,2026-02-25,Changed Mind,Customer Preference,444.84,Approved,Opened
R001819,O013223,2026-04-03,Product Quality Issue,Product Issue,1242.15,Approved,Opened
R001820,O013227,2025-09-20,Product Quality Issue,Product Issue,2755.4,Approved,Good
R001821,O013230,2025-11-08,Late Delivery,Customer Preference,2826.45,Approved,Damaged
R001822,O013235,2026-05-10,Missing Accessories,Product Issue,735.77,Approved,Good
R001823,O013246,2025-10-06,Wrong Size,Customer Preference,1353.53,Approved,Opened
R001824,O013249,2026-04-28,Wrong Size,Customer Preference,1500.25,Approved,Opened
R001825,O013262,2026-04-02,Damaged Product,Product Issue,1324.33,Approved,Good
R001826,O013266,2026-07-09,Damaged Product,Product Issue,1776.39,Approved,Good
R001827,O013269,2026-02-17,Product Quality Issue,Product Issue,432.87,Approved,Opened
R001828,O013274,2026-07-10,Wrong Size,Customer Preference,2495.24,Approved,Damaged
R001829,O013280,2026-06-15,Damaged Product,Product Issue,9141.5,Rejected,Opened
R001830,O013286,2026-08-09,Wrong Product,Product Issue,1134.59,Approved,Good
R001831,O013289,2026-08-02,Changed Mind,Customer Preference,4380.68,Approved,Opened
R001832,O013297,2026-03-01,Product Quality Issue,Product Issue,1657.47,Approved,Good
R001833,O013308,2025-10-12,Missing Accessories,Product Issue,2791.89,Approved,Opened
R001834,O013319,2025-09-01,Wrong Product,Product Issue,4270.74,Approved,Good
R001835,O013325,2026-01-24,Late Delivery,Customer Preference,1935.69,Approved,Good
R001836,O013329,2026-03-08,Wrong Product,Product Issue,1187.11,Approved,Opened
R001837,O013346,2025-11-16,Missing Accessories,Product Issue,1437.58,Approved,Opened
R001838,O013348,2026-08-11,Damaged Product,Product Issue,1949.42,Approved,Opened
R001839,O013351,2026-08-16,Late Delivery,Customer Preference,1260.98,Approved,Opened
R001840,O013352,2025-12-10,Wrong Size,Customer Preference,1810.59,Approved,Damaged
R001841,O013356,2026-05-14,Wrong Size,Customer Preference,463.72,Approved,Opened
R001842,O013357,2025-10-21,Product Quality Issue,Product Issue,1088.98,Rejected,Opened
R001843,O013360,2026-05-12,Missing Accessories,Product Issue,912.98,Approved,Good
R001844,O013367,2025-09-29,Changed Mind,Customer Preference,1313.58,Approved,Opened
R001845,O013369,2026-06-17,Wrong Product,Product Issue,249.26,Approved,Good
R001846,O013374,2026-06-13,Damaged Product,Product Issue,2787.75,Rejected,Good
R001847,O013387,2025-10-09,Not as Expected,Customer Preference,370.95,Approved,Good
R001848,O013393,2025-12-21,Late Delivery,Customer Preference,1582.15,Approved,Damaged
R001849,O013407,2025-09-21,Product Quality Issue,Product Issue,2219.59,Approved,Good
R001850,O013412,2025-11-19,Damaged Product,Product Issue,198.31,Approved,Good
R001851,O013427,2026-07-15,Wrong Product,Product Issue,138.14,Approved,Opened
R001852,O013428,2026-03-22,Missing Accessories,Product Issue,1304.66,Approved,Good
R001853,O013437,2026-02-12,Wrong Product,Product Issue,1657.54,Approved,Good
R001854,O013444,2025-10-26,Late Delivery,Customer Preference,1630.78,Rejected,Opened
R001855,O013450,2025-11-20,Changed Mind,Customer Preference,2004.59,Approved,Damaged
R001856,O013452,2025-12-29,Missing Accessories,Product Issue,1500.84,Approved,Damaged
R001857,O013454,2025-09-16,Wrong Size,Customer Preference,685.02,Approved,Damaged
R001858,O013455,2026-03-07,Wrong Size,Customer Preference,1713.82,Approved,Damaged
R001859,O013463,2025-10-05,Changed Mind,Customer Preference,2276.48,Rejected,Damaged
R001860,O013487,2025-12-04,Damaged Product,Product Issue,925.7,Approved,Good
R001861,O013489,2025-10-15,Wrong Product,Product Issue,1402.0,Approved,Damaged
R001862,O013497,2025-12-10,Late Delivery,Customer Preference,134.87,Approved,Damaged
R001863,O013500,2025-12-13,Missing Accessories,Product Issue,4293.45,Approved,Good
R001864,O013527,2026-03-21,Wrong Size,Customer Preference,1567.41,Approved,Opened
R001865,O013532,2025-10-15,Missing Accessories,Product Issue,1974.41,Rejected,Good
R001866,O013534,2026-08-12,Changed Mind,Customer Preference,2060.04,Approved,Opened
R001867,O013545,2026-03-14,Wrong Size,Customer Preference,4181.79,Rejected,Damaged
R001868,O013556,2026-02-10,Wrong Product,Product Issue,752.67,Approved,Damaged
R001869,O013565,2026-04-22,Product Quality Issue,Product Issue,1463.42,Approved,Good
R001870,O013566,2025-12-12,Changed Mind,Customer Preference,1408.59,Approved,Opened
R001871,O013574,2026-04-08,Missing Accessories,Product Issue,2221.77,Approved,Damaged
R001872,O013592,2026-05-11,Wrong Size,Customer Preference,3613.96,Approved,Damaged
R001873,O013609,2026-05-07,Not as Expected,Customer Preference,2474.87,Approved,Damaged
R001874,O013627,2026-05-21,Changed Mind,Customer Preference,2221.81,Approved,Good
R001875,O013630,2025-10-03,Product Quality Issue,Product Issue,1313.55,Approved,Opened
R001876,O013639,2026-06-11,Damaged Product,Product Issue,1637.42,Approved,Good
R001877,O013646,2026-03-22,Changed Mind,Customer Preference,573.85,Approved,Damaged
R001878,O013661,2025-09-21,Product Quality Issue,Product Issue,720.86,Approved,Damaged
R001879,O013669,2026-02-03,Missing Accessories,Product Issue,431.76,Approved,Opened
R001880,O013673,2025-09-20,Wrong Size,Customer Preference,3057.2,Approved,Damaged
R001881,O013675,2026-02-09,Changed Mind,Customer Preference,361.56,Approved,Damaged
R001882,O013678,2026-05-09,Late Delivery,Customer Preference,2272.66,Rejected,Good
R001883,O013683,2026-01-25,Wrong Size,Customer Preference,121.16,Approved,Good
R001884,O013692,2025-09-18,Product Quality Issue,Product Issue,2641.5,Approved,Opened
R001885,O013694,2026-03-15,Missing Accessories,Product Issue,603.84,Approved,Good
R001886,O013705,2026-07-15,Missing Accessories,Product Issue,1992.42,Approved,Good
R001887,O013720,2025-12-20,Late Delivery,Customer Preference,2261.27,Approved,Good
R001888,O013735,2026-01-05,Wrong Product,Product Issue,2625.54,Approved,Damaged
R001889,O013737,2026-02-19,Wrong Size,Customer Preference,233.18,Approved,Opened
R001890,O013739,2026-05-22,Damaged Product,Product Issue,1088.59,Approved,Good
R001891,O013753,2026-02-25,Product Quality Issue,Product Issue,582.47,Approved,Opened
R001892,O013758,2025-10-17,Damaged Product,Product Issue,733.82,Approved,Damaged
R001893,O013760,2026-04-28,Product Quality Issue,Product Issue,1753.27,Approved,Good
R001894,O013762,2026-02-16,Not as Expected,Customer Preference,913.86,Approved,Opened
R001895,O013765,2026-01-03,Product Quality Issue,Product Issue,1363.87,Approved,Good
R001896,O013766,2026-04-19,Late Delivery,Customer Preference,1297.88,Approved,Damaged
R001897,O013771,2026-03-09,Wrong Size,Customer Preference,1754.68,Approved,Opened
R001898,O013772,2026-04-09,Not as Expected,Customer Preference,1539.11,Approved,Good
